gender,age,age_p,race,race_p,samerace,importance_same_race,importance_same_religion,field,pref_p_attractive,pref_p_sincere,pref_p_intelligence,pref_p_funny,pref_p_ambitious,pref_p_shared_interests,attractive_p,sinsere_p,intelligence_p,funny_p,ambitous_p,shared_interests_p,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_p,match
female,28,28,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,6,9,Communications,20,20,20,10,10,20,9,8,8,8,8,6,10,10,20,20,20,20,8,7,8,7,7,2,10,10,8,10,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.6,5,6,2,8,8,0,0,1,0
female,28,26,European/Caucasian-American,European/Caucasian-American,1,6,9,Communications,18,18,18,19,13,14,6,6,6,8,6,7,10,10,20,20,20,20,8,7,8,7,7,3,7,7,5,7,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,-0.21,5,6,2,6,8,0,0,1,0
female,28,29,European/Caucasian-American,European/Caucasian-American,1,6,9,Communications,50,7,20,23,0,0,7,7,8,7,8,7,10,10,20,20,20,20,8,7,8,7,7,8,8,9,8,7,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,-0.04,5,6,2,6,5,0,0,0,0
female,28,28,European/Caucasian-American,European/Caucasian-American,1,6,9,Communications,30,30,20,10,10,0,8,7,7,5,5,8,10,10,20,20,20,20,8,7,8,7,7,8,8,8,7,9,8,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.61,5,6,2,9,7,0,1,1,1
female,28,30,European/Caucasian-American,Other,0,6,9,Communications,20,25,25,15,5,10,9,8,9,9,9,8,10,10,20,20,20,20,8,7,8,7,7,3,8,8,6,7,5,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.65,5,6,2,7,8,0,0,1,0
female,28,32,European/Caucasian-American,European/Caucasian-American,1,6,9,Communications,30,10,30,20,10,0,10,9,7,8,8,9,10,10,20,20,20,20,8,7,8,7,7,2,8,10,1,7,1,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.11,5,6,2,2,5,0,0,1,0
female,28,26,European/Caucasian-American,European/Caucasian-American,1,6,9,Communications,40,5,20,10,10,15,8,8,8,8,8,8,10,10,20,20,20,20,8,7,8,7,7,4,9,8,6,7,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.2,5,6,2,7,8,0,0,1,0
female,28,27,European/Caucasian-American,European/Caucasian-American,1,6,9,Communications,20,15,25,15,20,5,8,6,7,7,7,6,10,10,20,20,20,20,8,7,8,7,7,6,8,8,8,4,7,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.53,5,6,2,8,8,0,1,1,1
female,28,25,European/Caucasian-American,Black/African American,0,6,9,Communications,30,15,20,20,0,5,8,7,9,8,10,5,10,10,20,20,20,20,8,7,8,7,7,9,9,9,8,2,7,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,-0.02,5,6,2,7,7,0,0,1,0
female,28,22,European/Caucasian-American,Latino/Hispanic American,0,6,9,Communications,10,20,35,10,5,20,9,5,6,3,10,9,10,10,20,20,20,20,8,7,8,7,7,4,9,8,9,8,3,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.09,5,6,2,7,2,0,0,0,0
female,28,21,European/Caucasian-American,European/Caucasian-American,1,6,9,Communications,19,24,21,23,5,8,10,9,9,9,9,8,10,10,20,20,20,20,8,7,8,7,7,2,7,6,8,6,4,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.51,5,6,2,8,10,0,0,1,0
female,28,24,European/Caucasian-American,European/Caucasian-American,1,6,9,Communications,10,20,35,20,0,15,8,7,6,7,6,6,10,10,20,20,20,20,8,7,8,7,7,7,7,7,8,7,7,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.55,5,6,2,8,9,0,1,1,1
female,28,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,6,9,Communications,15,10,30,10,5,30,8,10,8,6,8,5,10,10,20,20,20,20,8,7,8,7,7,6,9,8,8,8,7,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.6,5,6,2,7,7,0,0,1,0
female,28,28,European/Caucasian-American,European/Caucasian-American,1,6,9,Communications,20,20,15,15,5,25,5,5,8,5,10,5,10,10,20,20,20,20,8,7,8,7,7,6,6,7,6,7,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.67,5,6,2,6,2,0,0,0,0
female,28,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,6,9,Communications,20,20,20,20,10,10,4,4,7,6,8,3,10,10,20,20,20,20,8,7,8,7,7,4,9,9,6,7,5,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,0.46,5,6,2,6,8,0,0,0,0
female,25,28,Other,Asian/Pacific Islander/Asian-American,0,2,7,Education,20,20,20,10,10,20,9,9,8,8,6,6,20,20,20,20,10,10,8,9,8,8,7,7,7,10,10,9,8,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.29,7,2,5,8,8,0,1,1,1
female,25,26,Other,European/Caucasian-American,0,2,7,Education,18,18,18,19,13,14,4,6,5,6,5,4,20,20,20,20,10,10,8,9,8,8,7,4,8,7,5,7,4,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,-0.25,7,2,5,6,7,0,0,0,0
female,25,29,Other,European/Caucasian-American,0,2,7,Education,50,7,20,23,0,0,5,6,6,5,6,7,20,20,20,20,10,10,8,9,8,8,7,8,9,10,7,8,8,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.1,7,2,5,7,7,0,0,0,0
female,25,28,Other,European/Caucasian-American,0,2,7,Education,30,30,20,10,10,0,4,8,7,4,3,2,20,20,20,20,10,10,8,9,8,8,7,8,8,10,10,10,10,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.66,7,2,5,9,8,0,1,1,1
female,25,30,Other,Other,1,2,7,Education,20,25,25,15,5,10,6,9,9,8,8,7,20,20,20,20,10,10,8,9,8,8,7,5,10,10,9,10,8,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.43,7,2,5,9,8,0,1,0,0
female,25,22,Other,Asian/Pacific Islander/Asian-American,0,2,7,Education,40,8,10,12,10,20,9,8,8,9,7,8,20,20,20,20,10,10,8,9,8,8,7,5,10,10,8,8,7,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.19,7,2,5,9,8,0,0,1,0
female,25,32,Other,European/Caucasian-American,0,2,7,Education,30,10,30,20,10,0,6,5,8,9,8,5,20,20,20,20,10,10,8,9,8,8,7,4,10,9,6,8,6,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,-0.01,7,2,5,7,8,0,0,1,0
female,25,26,Other,European/Caucasian-American,0,2,7,Education,40,5,20,10,10,15,6,7,6,6,6,3,20,20,20,20,10,10,8,9,8,8,7,6,8,8,8,9,7,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.06,7,2,5,7,7,0,0,0,0
female,25,27,Other,European/Caucasian-American,0,2,7,Education,20,15,25,15,20,5,7,8,7,8,6,5,20,20,20,20,10,10,8,9,8,8,7,8,9,9,7,8,7,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.52,7,2,5,8,7,0,0,1,0
female,25,25,Other,Black/African American,0,2,7,Education,30,15,20,20,0,5,8,7,7,6,7,6,20,20,20,20,10,10,8,9,8,8,7,7,9,9,10,9,8,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,-0.08,7,2,5,9,8,0,1,1,1
female,25,21,Other,European/Caucasian-American,0,2,7,Education,19,24,21,23,5,8,8,8,8,8,7,7.5,20,20,20,20,10,10,8,9,8,8,7,7,10,9,10,8,9,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.71,7,2,5,10,8,0,1,1,1
female,25,24,Other,European/Caucasian-American,0,2,7,Education,10,20,35,20,0,15,6,7,6,7,5,4,20,20,20,20,10,10,8,9,8,8,7,7,10,10,10,8,10,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.56,7,2,5,8,8,0,1,0,0
female,25,25,Other,Asian/Pacific Islander/Asian-American,0,2,7,Education,15,10,30,10,5,30,7,10,8,8,7,5,20,20,20,20,10,10,8,9,8,8,7,6,10,10,8,8,8,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.66,7,2,5,9,8,0,1,1,1
female,25,28,Other,European/Caucasian-American,0,2,7,Education,20,20,15,15,5,25,6,8,9,8,6,7,20,20,20,20,10,10,8,9,8,8,7,7,8,8,9,8,6,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.76,7,2,5,8,7,0,0,0,0
female,25,27,Other,Asian/Pacific Islander/Asian-American,0,2,7,Education,20,20,20,20,10,10,5,6,5,5,5,3,20,20,20,20,10,10,8,9,8,8,7,6,10,9,8,8,7,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,0.61,7,2,5,8,8,0,0,0,0
female,35,28,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1,5,Finance/Economics,20,20,20,10,10,20,7,7,7,7,7,5,10,32,20,12,11,15,5,9,9,5,5,4,6,7,6,9,8,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.54,6,3,0,5,3,0,0,1,0
female,35,26,Latino/Hispanic American,European/Caucasian-American,0,1,5,Finance/Economics,18,18,18,19,13,14,7,7,8,6,7,5,10,32,20,12,11,15,5,9,9,5,5,5,6,8,7,8,8,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.03,6,3,0,6,4,0,0,1,0
female,35,29,Latino/Hispanic American,European/Caucasian-American,0,1,5,Finance/Economics,50,7,20,23,0,0,7,6,7,6,8,4,10,32,20,12,11,15,5,9,9,5,5,8,6,7,7,7,6,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.04,6,3,0,5,4,0,0,1,0
female,35,28,Latino/Hispanic American,European/Caucasian-American,0,1,5,Finance/Economics,30,30,20,10,10,0,6,7,8,8,9,9,10,32,20,12,11,15,5,9,9,5,5,8,7,8,8,8,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.79,6,3,0,7,4,0,1,1,1
female,35,30,Latino/Hispanic American,Other,0,1,5,Finance/Economics,20,25,25,15,5,10,5,9,8,8,8,6,10,32,20,12,11,15,5,9,9,5,5,4,8,7,4,5,3,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.58,6,3,0,4,2,0,0,0,0
female,35,32,Latino/Hispanic American,European/Caucasian-American,0,1,5,Finance/Economics,30,10,30,20,10,0,10,9,8,8,5,6,10,32,20,12,11,15,5,9,9,5,5,5,7,8,6,7,4,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,-0.18,6,3,0,6,3,0,0,1,0
female,35,26,Latino/Hispanic American,European/Caucasian-American,0,1,5,Finance/Economics,40,5,20,10,10,15,8,8,8,8,8,8,10,32,20,12,11,15,5,9,9,5,5,7,8,8,8,8,8,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0,6,3,0,7,4,0,0,1,0
female,35,27,Latino/Hispanic American,European/Caucasian-American,0,1,5,Finance/Economics,20,15,25,15,20,5,7,6,6,7,7,5,10,32,20,12,11,15,5,9,9,5,5,7,8,8,6,6,6,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.51,6,3,0,3,3,0,0,1,0
female,35,25,Latino/Hispanic American,Black/African American,0,1,5,Finance/Economics,30,15,20,20,0,5,8,9,8,7,5,8,10,32,20,12,11,15,5,9,9,5,5,5,10,8,8,8,8,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.09,6,3,0,4,3,0,0,1,0
female,35,22,Latino/Hispanic American,Latino/Hispanic American,1,1,5,Finance/Economics,10,20,35,10,5,20,10,10,10,10,10,10,10,32,20,12,11,15,5,9,9,5,5,5,8,8,8,8,8,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.17,6,3,0,4,3,0,0,1,0
female,35,21,Latino/Hispanic American,European/Caucasian-American,0,1,5,Finance/Economics,19,24,21,23,5,8,9,10,9,8,7,6.5,10,32,20,12,11,15,5,9,9,5,5,8,8,8,7,5,8,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.72,6,3,0,4,3,0,1,1,1
female,35,24,Latino/Hispanic American,European/Caucasian-American,0,1,5,Finance/Economics,10,20,35,20,0,15,6,7,5,7,6,4,10,32,20,12,11,15,5,9,9,5,5,5,7,9,6,7,5,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.83,6,3,0,5,4,0,0,0,0
female,35,25,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1,5,Finance/Economics,15,10,30,10,5,30,7,10,8,7,7,5,10,32,20,12,11,15,5,9,9,5,5,4,8,8,9,6,8,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.81,6,3,0,6,3,0,0,1,0
female,35,27,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1,5,Finance/Economics,20,20,20,20,10,10,3,7,6,7,5,8,10,32,20,12,11,15,5,9,9,5,5,4,8,6,8,7,8,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,0.4,6,3,0,4,3,0,0,0,0
female,32,28,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1,1,Microbiology,20,20,20,10,10,20,6,7,6,6,6,5,30,30,30,5,0,5,7,9,7,8,5,1,5,0,10,0,3,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.65,7,5,2,0,3,0,0,0,0
female,32,26,Latino/Hispanic American,European/Caucasian-American,0,1,1,Microbiology,18,18,18,19,13,14,5,7,6,6,6,4,30,30,30,5,0,5,7,9,7,8,5,5,8,7,5,5,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,-0.03,7,5,2,6,6,0,0,0,0
female,32,26,Latino/Hispanic American,Latino/Hispanic American,1,1,1,Microbiology,10,20,20,22,6,22,7,7,8,8,8,8,30,30,30,5,0,5,7,9,7,8,5,5,8,8,6,6,5,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.44,7,5,2,6,4,0,0,1,0
female,32,29,Latino/Hispanic American,European/Caucasian-American,0,1,1,Microbiology,50,7,20,23,0,0,7,7,7,7,6,6,30,30,30,5,0,5,7,9,7,8,5,4,6,7,4,7,3,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.14,7,5,2,4,3,0,0,1,0
female,32,28,Latino/Hispanic American,European/Caucasian-American,0,1,1,Microbiology,30,30,20,10,10,0,4,6,7,7,7,7,30,30,30,5,0,5,7,9,7,8,5,7,5,6,7,5,7,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.67,7,5,2,7,5,0,1,0,0
female,32,30,Latino/Hispanic American,Other,0,1,1,Microbiology,20,25,25,15,5,10,5,8,9,8,7,5,30,30,30,5,0,5,7,9,7,8,5,2,5,7,4,7,5,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.62,7,5,2,3,4,0,0,0,0
female,32,32,Latino/Hispanic American,European/Caucasian-American,0,1,1,Microbiology,30,10,30,20,10,0,9,8,7,5,5,4,30,30,30,5,0,5,7,9,7,8,5,4,5,6,3,7,3,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.1,7,5,2,4,3,0,0,1,0
female,32,26,Latino/Hispanic American,European/Caucasian-American,0,1,1,Microbiology,40,5,20,10,10,15,7,7,9,8,8,7,30,30,30,5,0,5,7,9,7,8,5,5,5,5,5,5,5,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.1,7,5,2,4,6,0,0,0,0
female,32,27,Latino/Hispanic American,European/Caucasian-American,0,1,1,Microbiology,20,15,25,15,20,5,6,6,6,6,6,5,30,30,30,5,0,5,7,9,7,8,5,6,2,5,5,5,2,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.68,7,5,2,4,0,0,0,0,0
female,32,25,Latino/Hispanic American,Black/African American,0,1,1,Microbiology,30,15,20,20,0,5,7,9,9,8,7,9,30,30,30,5,0,5,7,9,7,8,5,5,5,7,8,7,5,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.17,7,5,2,7,5,0,1,1,1
female,32,22,Latino/Hispanic American,Latino/Hispanic American,1,1,1,Microbiology,10,20,35,10,5,20,10,10,10,8,8,8,30,30,30,5,0,5,7,9,7,8,5,4,6,8,6,5,5,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,-0.06,7,5,2,5,4,0,0,1,0
female,32,21,Latino/Hispanic American,European/Caucasian-American,0,1,1,Microbiology,19,24,21,23,5,8,7,7,8.5,6.5,9,4,30,30,30,5,0,5,7,9,7,8,5,4,8,8,5,7,6,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.71,7,5,2,7,7,0,0,0,0
female,32,24,Latino/Hispanic American,European/Caucasian-American,0,1,1,Microbiology,10,20,35,20,0,15,7,8,9,8,8,5,30,30,30,5,0,5,7,9,7,8,5,4,0,8,7,7,6,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.76,7,5,2,7,7,0,1,1,1
female,32,25,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1,1,Microbiology,15,10,30,10,5,30,7,10,8,8,6,7,30,30,30,5,0,5,7,9,7,8,5,5,5,9,6,5,5,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.65,7,5,2,6,0,0,0,1,0
female,32,27,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1,1,Microbiology,20,20,20,20,10,10,2,6,6,5,5,3,30,30,30,5,0,5,7,9,7,8,5,3,5,5,4,5,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,0.43,7,5,2,4,4,0,0,0,0
female,30,28,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,3,5,Social Work,20,20,20,10,10,20,7,7,7,7,7,5,20,25,15,15,15,10,7,9,9,8,9,4,1,4,1,10,1,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.3,4,4,3,1,3,0,0,0,0
female,30,26,European/Caucasian-American,European/Caucasian-American,1,3,5,Social Work,18,18,18,19,13,14,5,7,6,6,5,6,20,25,15,15,15,10,7,9,9,8,9,5,6,7,5,6,2,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,-0.37,4,4,3,4,5,0,0,0,0
female,30,29,European/Caucasian-American,European/Caucasian-American,1,3,5,Social Work,50,7,20,23,0,0,6,6,6,5,7,4,20,25,15,15,15,10,7,9,9,8,9,7,8,7,7,5,4,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.01,4,4,3,7,7,0,1,0,0
female,30,28,European/Caucasian-American,European/Caucasian-American,1,3,5,Social Work,30,30,20,10,10,0,5,7,9,5,4,9,20,25,15,15,15,10,7,9,9,8,9,8,7,7,6,6,5,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.5,4,4,3,7,6,0,1,0,0
female,30,30,European/Caucasian-American,Other,0,3,5,Social Work,20,25,25,15,5,10,7,9,9,9,7,9,20,25,15,15,15,10,7,9,9,8,9,5,8,8,5,8,3,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.32,4,4,3,7,6,0,0,0,0
female,30,32,European/Caucasian-American,European/Caucasian-American,1,3,5,Social Work,30,10,30,20,10,0,5,6,7,2,7,3,20,25,15,15,15,10,7,9,9,8,9,5,8,8,6,5,3,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,-0.08,4,4,3,5,5,0,0,0,0
female,30,26,European/Caucasian-American,European/Caucasian-American,1,3,5,Social Work,40,5,20,10,10,15,6,7,8,8,7,7,20,25,15,15,15,10,7,9,9,8,9,8,7,7,6,6,3,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.12,4,4,3,6,6,0,0,0,0
female,30,27,European/Caucasian-American,European/Caucasian-American,1,3,5,Social Work,20,15,25,15,20,5,6,8,6,6,5,5,20,25,15,15,15,10,7,9,9,8,9,7,7,8,7,9,5,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.56,4,4,3,7,5,0,1,0,0
female,30,25,European/Caucasian-American,Black/African American,0,3,5,Social Work,30,15,20,20,0,5,7,7,8,7,6,7,20,25,15,15,15,10,7,9,9,8,9,8,8,8,6,6,2,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,-0.14,4,4,3,6,4,0,0,1,0
female,30,21,European/Caucasian-American,European/Caucasian-American,1,3,5,Social Work,19,24,21,23,5,8,8,8,7,8,6,8,20,25,15,15,15,10,7,9,9,8,9,7,6,6,5,6,5,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.56,4,4,3,6,6,0,1,1,1
female,30,24,European/Caucasian-American,European/Caucasian-American,1,3,5,Social Work,10,20,35,20,0,15,7,7,6,5,4,3,20,25,15,15,15,10,7,9,9,8,9,6,6,6,4,6,1,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.33,4,4,3,5,5,0,0,0,0
female,30,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,3,5,Social Work,15,10,30,10,5,30,7,10,8,8,7,4,20,25,15,15,15,10,7,9,9,8,9,6,8,7,5,6,2,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.59,4,4,3,6,6,0,0,1,0
female,30,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,3,5,Social Work,20,20,20,20,10,10,3,8,7,6,7,6,20,25,15,15,15,10,7,9,9,8,9,6,4,6,2,6,1,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.26,4,4,3,3,6,0,0,0,0
female,22,26,European/Caucasian-American,European/Caucasian-American,1,1,1,Communications,18,18,18,19,13,14,8,8,8,9,6,9,15,20,20,20,5,20,7,9,9,9,4,6,8,6,7,7,6,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.3,6,10,3,6,6,0,0,1,0
female,22,29,European/Caucasian-American,European/Caucasian-American,1,1,1,Communications,50,7,20,23,0,0,8,8,8,8,8,7,15,20,20,20,5,20,7,9,9,9,4,7,7,7,7,7,6,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,-0.07,6,10,3,7,5,0,1,1,1
female,22,28,European/Caucasian-American,European/Caucasian-American,1,1,1,Communications,30,30,20,10,10,0,5,8,7,4,8,5,15,20,20,20,5,20,7,9,9,9,4,7,6,6,5,5,5,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.8,6,10,3,6,5,0,1,0,0
female,22,30,European/Caucasian-American,Other,0,1,1,Communications,20,25,25,15,5,10,8,10,9,9,7,8,15,20,20,20,5,20,7,9,9,9,4,7,6,6,5,5,5,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.32,6,10,3,6,5,0,1,1,1
female,22,32,European/Caucasian-American,European/Caucasian-American,1,1,1,Communications,30,10,30,20,10,0,6,8,8,8,8,5,15,20,20,20,5,20,7,9,9,9,4,5,8,6,5,5,4,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,-0.28,6,10,3,6,4,0,0,1,0
female,22,26,European/Caucasian-American,European/Caucasian-American,1,1,1,Communications,40,5,20,10,10,15,6,7,7,7,7,6,15,20,20,20,5,20,7,9,9,9,4,7,6,6,5,5,3,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.13,6,10,3,5,4,0,0,0,0
female,22,27,European/Caucasian-American,European/Caucasian-American,1,1,1,Communications,20,15,25,15,20,5,7,7,7,8,7,6,15,20,20,20,5,20,7,9,9,9,4,9,8,7,8,5,7,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.14,6,10,3,8,5,0,1,1,1
female,22,25,European/Caucasian-American,Black/African American,0,1,1,Communications,30,15,20,20,0,5,8,8,8,8,7,6,15,20,20,20,5,20,7,9,9,9,4,7,8,8,8,8,6,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,-0.06,6,10,3,7,6,0,1,1,1
female,22,22,European/Caucasian-American,Latino/Hispanic American,0,1,1,Communications,10,20,35,10,5,20,8,6,7,8,9,1,15,20,20,20,5,20,7,9,9,9,4,5,7,7,7,7,6,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.21,6,10,3,7,7,0,1,0,0
female,22,21,European/Caucasian-American,European/Caucasian-American,1,1,1,Communications,19,24,21,23,5,8,8,8,8,7,8,8,15,20,20,20,5,20,7,9,9,9,4,10,7,7,6,6,8,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.52,6,10,3,5,2,0,1,1,1
female,22,24,European/Caucasian-American,European/Caucasian-American,1,1,1,Communications,10,20,35,20,0,15,8,6,8,7,7,5,15,20,20,20,5,20,7,9,9,9,4,10,8,6,7,10,5,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.44,6,10,3,9,4,0,1,1,1
female,22,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Communications,15,10,30,10,5,30,7,10,8,8,7,8,15,20,20,20,5,20,7,9,9,9,4,6,7,7,7,5,7,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.73,6,10,3,7,5,0,1,1,1
female,22,28,European/Caucasian-American,European/Caucasian-American,1,1,1,Communications,20,20,15,15,5,25,7,8,9,8,7,8,15,20,20,20,5,20,7,9,9,9,4,8,7,7,7,7,8,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,0.5,6,10,3,8,6,0,1,1,1
female,23,28,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,7,Social Work,20,20,20,10,10,20,7,6,6,6,6,5,15,15,20,15,20,15,9,9,9,9,9,1,2,10,1,10,4,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,0.73,5,10,1,2,2,0,0,0,0
female,23,26,European/Caucasian-American,European/Caucasian-American,1,8,7,Social Work,18,18,18,19,13,14,6,7,7,7,7,6,15,15,20,15,20,15,9,9,9,9,9,2,10,10,2,10,5,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,0.3,5,10,1,4,8,0,0,1,0
female,23,29,European/Caucasian-American,European/Caucasian-American,1,8,7,Social Work,50,7,20,23,0,0,6,7,6,5,7,6,15,15,20,15,20,15,9,9,9,9,9,6,7,10,7,10,7,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,0.53,5,10,1,6,5,0,0,0,0
female,23,28,European/Caucasian-American,European/Caucasian-American,1,8,7,Social Work,30,30,20,10,10,0,6,7,5,4,5,8,15,15,20,15,20,15,9,9,9,9,9,8,10,10,8,10,8,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,0.08,5,10,1,10,8,0,1,0,0
female,23,30,European/Caucasian-American,Other,0,8,7,Social Work,20,25,25,15,5,10,7,8,9,9,9,8,15,15,20,15,20,15,9,9,9,9,9,4,10,10,6,10,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,0.54,5,10,1,7,8,0,0,0,0
